@relation art-24-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1}

@data
2.581452,-2.084772,1.631444,3.295816,-0.544932,-3.659484,1.226223,2.092238,-5.17431,-1.029303,-0.022098,0.026206,-0.408189,-0.461191,-0.213163,-1.857875,-2.332554,1
2.066786,-1.429997,3.822122,-6.735395,-2.665767,-3.757262,-1.784299,2.055404,0.553245,2.41756,-3.970358,-3.395495,-2.676317,0.57593,6.523522,-1.646823,0.170709,0
0.767069,-0.298228,-1.569663,-0.661286,-1.294739,-0.277165,0.589811,2.347357,1.745088,4.328062,-0.278863,-1.97173,-5.283235,-0.679286,-0.960719,-3.050658,0.635603,1
-1.258899,-1.625631,-0.478662,1.308163,-1.422305,-1.47593,-0.379194,3.928789,-0.689565,2.972378,-0.068825,1.982051,2.40681,-1.451409,-2.318134,-3.248424,-2.423172,1
0.919505,0.461754,3.326631,-0.086212,3.883823,0.359819,0.371166,0.873163,1.120704,1.265169,-2.563404,-1.281981,-1.320428,-0.210383,1.828478,1.183551,1.608868,0
0.117248,2.434857,0.557846,-2.948289,5.029725,3.815398,0.192115,-0.648211,-3.786227,-1.340148,-0.993543,-2.371939,-2.553483,-3.952712,-1.845956,-0.035967,-0.782208,0
3.407268,-1.080112,0.014196,-1.788934,4.10904,2.5056,-0.515922,0.516696,-3.090666,-1.487574,-1.86419,-1.646363,-1.310017,-2.782405,-1.297131,-0.697761,0.026065,0
6.169124,-1.133956,1.6289,4.329762,-1.581466,-3.383759,2.401673,-0.355691,4.184033,-0.214811,-2.99955,2.425979,8.27191,-3.921925,3.301724,0.931576,-0.910355,1
-4.772136,-1.218386,3.241159,-1.687824,3.874073,0.697451,-0.495875,-3.163524,-1.40326,-1.613509,-3.052207,-3.464684,-4.583086,-4.485894,1.094513,-1.501073,0.49984,0
0.888918,0.566652,-3.648427,0.445418,-0.053066,-2.097002,4.251561,-0.359564,1.087229,-5.31838,-1.096731,1.026077,2.382563,1.719257,-0.739614,-4.185128,-7.050809,0
4.160284,3.166353,2.405454,-1.11213,0.327627,1.05932,0.859052,2.874127,4.953305,-4.476836,2.203803,1.17837,0.924699,-0.97598,0.004276,-0.277258,2.207881,0
-3.063058,-1.606049,-0.941873,2.000603,1.004018,0.76794,-0.662633,4.846064,-3.142683,2.6138,3.892257,2.676458,4.149146,-4.662954,-2.432378,-3.507653,-0.283794,1
6.833704,1.502596,0.43408,-0.900692,2.942406,-1.980898,-1.344904,4.660871,3.017822,-1.879023,-2.281648,1.552969,2.543823,1.126087,-0.012615,0.764007,1.171662,0
-1.183352,0.173368,-1.804577,-2.015731,2.049074,-2.568257,-1.176189,0.357218,-7.539001,-1.617159,-4.930689,-0.095443,-1.860012,-3.488708,-2.232761,0.144773,-2.175614,0
2.716244,6.388971,0.482717,-1.027396,3.940145,2.232314,5.220493,-0.292166,6.237596,1.725143,2.729205,-1.653786,-0.999754,0.336589,1.497759,2.601748,0.377139,0
0.792973,-1.488352,1.692212,0.482902,-1.132992,0.081493,-1.628277,-0.466284,-1.017839,0.726052,-0.373736,-3.336713,-0.91468,-0.587843,-4.344371,-3.623557,-1.311994,1
0.177938,-1.595037,1.136354,1.484652,1.429482,-3.298782,-1.48692,4.897943,-4.915707,0.254544,4.032252,2.0907,-2.536426,1.980162,-1.179426,-2.391796,-2.053364,1
5.351439,-0.506755,-1.449247,-3.386325,-2.477956,-3.887528,-0.462372,2.160157,0.172411,2.801824,-3.067735,0.950313,0.616491,0.265968,2.084279,-2.375946,-0.925102,0
4.256722,-8.298447,-1.535082,3.721289,-5.358223,0.897126,-1.377351,5.10017,-2.494279,2.914455,1.720635,2.200054,4.399624,-1.968048,1.360625,-1.343343,-1.007483,1
1.883867,-2.351504,0.328528,4.835984,-2.628414,-0.786214,-1.626349,3.562504,-4.015508,0.94219,2.299686,5.52335,4.049819,-3.106717,2.467816,-0.513736,-0.380975,1
4.016678,-2.006658,1.644256,-2.686242,1.037047,-0.688379,2.125549,1.006956,2.953601,-3.559475,-1.294478,-1.863584,0.287317,1.129739,3.568002,-2.398763,-4.45671,0
3.229493,0.490701,4.890625,2.572054,4.086059,1.316197,-3.456563,-0.950252,-1.358551,2.753894,2.386843,7.945529,1.278219,-2.911425,-0.668599,-2.980356,-1.844549,1
-3.19588,-2.964032,-0.164604,0.919737,2.39796,-3.026036,0.078499,-2.21298,-1.503702,-0.994718,-4.43138,-1.634637,-2.133825,-2.326115,0.429462,-2.843776,-2.777358,0
1.840281,0.710687,2.445062,-1.38824,0.650858,-0.593849,0.138147,-0.173041,1.867823,-2.75138,-1.759264,1.416012,-0.807178,-3.09107,0.143867,-2.674271,1.741449,0
0.934967,-1.09707,0.716607,3.21537,-0.19208,-0.148279,-2.577518,-0.129745,1.859641,1.127196,-0.390468,1.378841,1.042929,-0.317958,1.265461,-1.040939,0.124793,1
0.517608,3.820363,-0.698901,-0.535884,1.606183,-1.822132,-0.321139,0.993497,-2.416553,2.907358,-2.70759,-0.618304,-3.312765,-4.110839,-3.011348,1.99811,3.36046,0
-4.619507,-2.861458,3.403692,-3.108174,0.67734,-2.406738,0.728943,-3.092289,-3.343699,2.363156,-4.010451,-4.758532,-5.812698,-3.866284,4.979788,-3.905458,-4.977343,0
-4.496493,-3.053975,1.895783,0.070544,0.070167,-4.214093,-0.755125,-1.716201,-1.009172,4.706317,-1.236589,-3.749289,-4.236216,-2.475578,4.242597,-4.918711,-1.973392,0
-1.953257,4.112676,1.014418,0.996971,2.277554,-1.048679,1.520416,0.480301,-3.030369,1.163113,0.445224,-0.327425,-3.72458,-4.404773,-0.520126,3.077559,0.764306,0
4.640996,-4.784953,-3.418229,2.547559,-5.143832,-3.397957,2.157988,-0.450233,4.213966,-1.446948,-1.288683,5.185808,7.768169,-2.099595,4.574827,6.330679,0.150285,1
-0.049431,-1.382005,-1.211631,0.978123,-3.835566,-0.553659,-1.905994,4.09417,-0.467427,1.134693,2.64471,-2.093407,-0.439985,1.973218,0.263219,-1.294343,0.08985,1
-0.219329,0.829499,4.410026,-2.330051,2.415269,-0.940084,-1.179193,1.354735,0.481316,-6.084302,-4.076528,2.62329,-0.355047,-4.422771,0.780294,-0.872519,0.803775,0
0.482702,4.712728,3.20639,1.193493,0.957742,-4.679523,-2.979369,6.938107,2.319785,-1.745876,-1.45524,2.655705,1.186489,-0.273441,0.334424,2.764735,3.364778,0
6.174954,0.972607,5.535556,3.157107,-0.329679,-1.890525,1.20153,-2.264915,-3.844432,0.302825,0.384251,-0.445966,1.583719,-0.945217,2.90608,-0.560164,0.267286,1
5.087238,-0.715304,2.984738,2.423129,-1.625524,-3.147561,-1.99407,1.222162,-2.411232,-0.35335,3.061215,3.578261,0.608517,-0.504272,1.498913,-0.575561,-2.641991,1
-2.129766,-1.742433,-0.956807,-2.725519,0.846633,-0.128337,-1.945187,1.731623,-0.615614,2.844529,2.95925,5.444722,1.885163,-2.963596,-4.199794,-2.581031,-3.374302,1
1.934593,-1.721236,3.15888,-2.778087,0.750157,-0.602372,0.259351,2.366674,-0.740463,-2.728411,1.222711,-3.610818,-2.840942,-1.271179,4.160207,1.780492,-1.064301,0
-4.122197,0.118652,0.228809,0.589514,2.819533,0.740706,0.380337,-2.26992,-0.771759,2.992103,-3.506755,-3.7563,-3.930206,-3.227645,-0.393299,-1.491924,0.734629,0
1.189446,-2.297971,-0.72473,2.218451,-5.830556,-3.355487,-3.946412,2.093033,-1.795088,-3.649977,3.615941,3.441982,1.767357,1.24468,2.894518,3.638658,0.537269,1
1.706014,3.408312,-2.071156,-0.361334,2.241782,0.301348,1.707058,1.227812,2.699978,-2.505923,1.843602,-2.15213,0.592638,1.301321,-2.022413,-3.032562,-1.392787,0
1.350785,4.060566,6.11892,4.025615,-0.492276,-1.117685,-5.096083,1.206128,-5.75045,-2.442223,3.529789,1.904659,0.891987,0.213122,-1.805717,-2.766366,-1.462231,1
-1.656907,1.856161,-0.545838,2.412233,-2.721161,-3.2948,1.884872,-0.504684,4.6868,-3.757674,2.002281,0.153061,-0.110884,-0.159284,-1.278617,-4.311072,-0.674947,0
-0.494456,-0.6768,-0.585865,0.368373,1.472745,-3.732298,-0.768791,-0.10073,2.71086,0.137585,-4.64719,-0.690083,-0.370443,-0.851438,1.029978,-1.158948,-1.785025,0
2.607995,-3.428553,0.21547,2.576748,-0.868578,-0.010671,1.539054,2.604769,1.112966,2.422894,-1.616565,3.163807,4.807094,0.106626,0.842052,-0.00691,0.629185,1
1.352791,-1.139983,1.206848,3.345277,1.317192,0.372612,-2.926332,0.818867,-1.476028,0.171521,0.138947,0.616534,-2.242311,0.889508,-2.331463,-2.789974,-0.681972,1
1.510874,0.568069,-1.661101,0.103865,1.867215,-1.308336,-0.212063,-0.193449,0.969326,1.441705,-1.584456,-0.058842,0.028188,-1.385332,-0.977645,-3.543756,-0.1196,0
1.118134,-2.095369,2.62143,2.909273,-1.241778,0.076583,-2.719524,5.830354,-3.053548,0.717067,2.850841,3.150898,2.391159,-1.856187,1.059435,-2.392621,-1.397329,1
-4.198191,-0.019038,-2.220676,1.474803,-1.658523,-6.851903,-4.489764,5.869997,-2.330033,8.220576,-5.175113,-3.922632,-1.340396,2.791619,1.698373,1.489625,2.305267,0
-0.567004,-1.610607,-1.590361,-0.627076,1.549376,-1.600899,-3.047087,0.411593,0.159548,0.616121,2.96338,8.874327,-0.002706,-1.753546,-2.959776,0.433424,-2.011148,1
1.820547,0.197065,-0.774405,-0.706956,-3.19364,-4.44999,1.940944,0.376385,-1.229592,1.870665,-1.442785,-4.281212,-2.051584,0.175143,-1.332378,-1.748723,-1.472714,1
2.118606,-3.690429,0.430448,-2.953119,-3.397354,-3.585425,0.55967,1.66135,-1.463111,-0.001424,-0.675939,-2.085732,-0.99296,0.025284,4.131718,-3.457113,-5.642425,0
1.306754,-3.863726,0.078493,-4.885042,-0.267597,-2.120185,-2.427169,-0.273461,-1.352535,3.45402,-5.5409,-3.711867,-1.730785,-0.182955,2.932881,-4.8577,-1.446142,0
-1.787987,-5.485582,-4.023793,0.574736,-0.297569,0.551965,3.258074,1.63263,2.256689,3.554564,-3.969072,-0.576662,2.718674,-3.070463,-2.690897,-1.754556,-0.732903,1
-2.145141,2.992111,3.742641,-1.920499,0.76811,-1.536779,-2.703853,0.442915,-6.653962,-0.064788,3.664592,1.876873,-2.749211,-1.564522,-6.06668,-2.668589,-4.091445,1
-0.875344,4.445918,1.432031,3.592082,1.859703,-1.781157,3.689855,2.503232,2.460567,-1.939214,0.473181,-0.405138,-1.304629,-0.652048,-0.34445,3.191091,-0.959313,0
3.844745,2.558008,2.408822,-2.159116,6.272876,4.819682,1.923762,-0.053666,-1.308695,-4.983805,2.059863,-1.532166,-2.275984,-3.515624,-1.53486,0.094208,2.453949,0
0.100668,0.48375,3.053817,1.465779,0.751065,1.612784,-0.54746,0.268522,-0.189552,2.741383,0.821212,-0.88294,4.083806,-2.99521,-1.118081,-2.922897,-0.562853,1
0.282745,-1.473116,-0.517312,1.158266,0.377863,-3.067799,5.100459,3.10847,-0.127908,4.499865,-3.611801,1.976176,2.95954,-1.07511,0.393186,-1.113826,-2.38647,1
1.647003,0.159955,0.64285,1.045355,-0.566468,-5.001253,-1.144646,-2.110101,6.693732,-3.791979,-2.654005,-0.633451,1.403721,1.613933,-0.366161,4.151881,0.07672,1
-0.157032,-4.751157,-1.73186,0.296075,-3.199487,2.782185,0.252733,3.634106,-0.368378,1.554972,1.083124,0.550352,4.069851,-2.043577,0.174363,1.762881,0.626176,1
-4.934303,-2.437332,1.976928,-0.425749,-1.378098,-5.780305,-1.920562,-0.128566,-1.203962,4.276637,-5.522304,-1.839445,-2.60696,-0.849034,3.62324,-2.808895,-1.572858,0
-2.845049,-1.803351,-0.557472,-0.301381,-2.269378,-0.644046,-2.48083,4.324544,-3.362311,2.519246,2.461884,-0.055138,-2.72797,1.309236,-1.525797,-2.159237,-1.632449,1
1.615021,0.191209,0.272751,-2.874342,-0.080627,-0.862626,-0.665854,0.838342,-0.605552,-0.823362,-2.499692,-0.257421,-0.313794,-0.385677,0.087159,-3.169269,1.030318,0
-0.798819,0.462412,-1.453028,-0.474169,-0.384065,-1.238462,-0.045569,0.106659,1.370591,1.457344,1.151303,-0.06243,1.744243,-3.720235,-2.399683,-3.37774,1.622451,1
0.689166,0.387419,-2.468994,-4.652776,1.94395,-0.472831,1.854544,-2.254718,0.621718,-0.114505,-2.289482,-0.177823,1.530845,1.678471,2.410267,-4.660412,-4.544043,0
0.802181,0.451338,3.553336,-1.532432,-1.6848,-2.510356,-0.802246,4.342755,2.615568,-2.602421,-1.671749,0.478024,1.135612,1.181351,2.842062,-2.245274,-0.109121,0
2.105717,-0.342956,1.369843,3.04252,1.09582,-0.765304,-0.33113,1.639259,4.638924,6.760035,-1.212978,2.93473,2.496191,-2.721314,1.755261,-3.640213,0.048161,1
0.487448,2.377993,-1.174489,2.515033,2.078855,-2.436134,1.538456,2.037685,3.017592,-0.227284,-0.347566,-1.631806,-0.166653,0.649295,-0.227014,1.024554,-2.694169,0
3.97036,-0.895941,1.47441,-1.621049,2.278404,1.545863,1.95083,0.768653,-1.804024,-7.390481,0.218379,0.632319,0.202759,-2.362782,-0.987701,-3.189301,-3.388378,0
2.717689,-3.452114,-1.442656,0.963734,-4.16192,-2.629975,-0.430215,3.366768,-1.275386,2.427415,2.006244,5.6834,3.888474,-3.529868,2.147821,-0.373007,-1.472689,1
0.471301,1.945268,3.09123,-1.763941,2.332137,1.203333,3.36166,0.230731,2.119908,-2.487531,0.690135,-3.124705,-3.089509,-1.598963,2.61114,1.428732,-1.240818,0
1.577219,-0.299664,-0.633954,-2.650339,-2.095164,-1.447416,-0.404331,2.380833,-2.14044,0.583954,4.570126,-1.934812,-0.11352,-2.338552,-2.667383,-2.293396,-0.13056,1
1.351522,3.63172,0.171722,1.384817,3.0576,-0.423403,-0.461769,5.034457,0.977161,-4.762437,-0.645726,0.590423,1.897831,0.7763,-1.783148,3.032282,-0.861816,0
4.782882,1.502467,0.842919,-3.737165,1.758453,1.128098,1.848067,3.570664,2.613323,-3.512694,1.144526,-2.59905,0.637556,2.73099,2.993525,1.029735,-0.851873,0
-0.530575,-2.086222,-0.257645,-0.934522,-4.654922,1.590274,-3.980711,1.001448,-0.72115,2.642203,4.077262,0.480905,2.051108,-3.809275,-0.714064,0.375382,-0.464105,1
-0.199958,1.862528,2.245309,-0.574275,4.418277,-1.93615,-0.952427,2.624408,-1.161612,-5.996688,-5.891566,3.757161,2.505604,-0.978215,-1.063037,0.019528,-2.302784,0
5.155136,0.317906,3.442694,3.129001,-2.588094,-2.306933,0.637828,1.350147,0.767558,1.458732,-2.161682,0.490265,2.637028,-1.782525,-1.398695,-1.800635,-2.094636,1
3.993062,2.44679,2.007227,0.143581,4.147402,-3.327961,-1.609251,-2.189964,2.993268,2.853704,-0.336356,2.33244,-5.76322,0.395019,-1.88301,-4.709456,-0.362195,1
0.82357,3.534459,-1.66458,-0.055497,3.098911,1.552815,3.207128,-1.974688,1.64094,-0.49916,-0.629026,-1.464584,-1.570687,-2.263164,-3.008875,-2.282535,-0.793072,0
1.876289,0.346689,-2.099745,-0.175721,0.164108,-2.359825,-1.614515,0.92096,0.868666,2.705606,-2.903191,-1.71584,-1.530735,-2.153868,-1.83774,-2.062796,1.372812,0
6.023318,1.624867,4.85631,4.319446,3.037803,-2.65687,0.418743,-3.599514,1.037173,-1.47819,-1.313511,1.470467,3.23301,-2.982544,2.575881,-0.665745,1.762159,1
-1.480654,0.83571,-6.372576,-1.909949,-4.225665,-2.234509,1.870578,0.012542,-0.639188,0.610932,-2.217103,-2.89545,-0.065699,1.97428,-1.606876,-4.44392,-3.359421,0
2.500704,-2.54381,2.06542,-3.505085,2.315417,0.825108,2.878401,-3.680151,0.202321,0.963756,-1.154005,-4.058827,-4.3002,-3.011487,4.251245,-2.211263,-3.899271,0
1.781362,-4.725102,-2.8881,-3.809489,-1.833724,-4.429162,4.409885,1.776,0.193263,-1.747794,0.788726,2.564325,1.29024,0.994119,-0.865737,6.097963,-1.664182,1
0.530192,1.870604,2.823434,-0.76005,-1.729976,-3.142664,-3.173749,-0.62326,-3.23198,-0.953094,2.845337,-1.559121,-2.66786,2.31169,-3.710321,-1.438084,-2.718765,1
4.533676,0.709896,0.026678,-4.016406,2.194325,-1.258763,-2.443988,4.232183,2.064153,2.02491,-2.274774,-2.20234,1.556264,3.579113,3.291342,0.048903,0.40197,0
-4.419105,-0.273398,4.879831,0.712914,2.65913,1.678284,2.863132,-2.174981,0.236798,-4.349821,-0.668494,-4.537926,-5.637378,-4.460119,1.302665,0.594054,-1.713828,0
3.840273,-1.023242,1.805847,-0.96168,-5.770659,-1.643557,-2.133182,2.173979,-1.376402,-0.763831,2.766054,-0.752021,-0.40889,1.606914,0.83174,1.656001,-1.625581,1
1.932544,-1.391431,2.298959,2.773287,-1.82513,2.8489,-6.785788,3.270022,-3.172979,0.594635,6.975072,3.215928,2.704844,-1.262243,-0.401239,-2.15808,0.532564,1
1.465695,1.773577,1.08191,-3.215297,2.99417,0.574418,-3.782125,2.40708,-5.098097,-0.012158,-3.346606,1.055795,-0.718547,-4.195118,-3.269917,-2.433504,3.428058,0
-0.660647,-0.737624,1.347808,1.618385,-0.122049,1.047809,-0.905225,1.904928,-3.781846,2.424421,1.901176,3.694796,4.452089,-1.92378,-2.698997,-0.999005,-1.88944,1
0.500525,-0.334051,4.497473,-5.141294,4.577602,1.642019,-0.42557,0.696637,-1.897214,0.436827,-3.777057,-2.711681,-2.65792,-2.449251,3.635781,-1.262065,-0.238904,0
0.636479,0.444399,0.944894,0.340717,-5.952895,-1.898114,-1.867123,1.304628,1.730168,-0.808865,1.771989,-2.435694,1.026083,-0.148421,1.848141,1.283106,1.126767,1
3.977669,1.183615,2.833002,2.835028,-2.070303,-2.471314,-1.810662,2.471745,-2.93455,1.906877,0.686754,1.5656,-3.399887,-0.541569,-0.477026,-3.413024,-1.082122,1
4.393695,1.026344,1.556392,0.059644,-0.663485,-5.66101,1.603901,0.345875,-0.15839,0.384226,0.859876,1.356687,-0.067389,-0.46047,1.627007,-0.744731,-0.936567,1
4.020615,2.437036,0.422066,0.558925,3.148709,-0.135157,3.766074,-0.500557,3.779021,-1.999142,1.722088,2.202678,0.375521,-3.300137,0.363208,-1.620701,-3.703695,0
1.219414,-0.524136,3.474192,-3.640401,4.036359,0.993459,-0.658546,1.215906,-3.7672,1.873411,-1.503452,-3.921014,-3.545333,-2.536458,2.855811,-0.241896,-1.709952,0
5.490146,-2.276382,1.31551,0.384695,-4.022905,-3.868482,-1.759995,3.951508,-4.074599,1.348253,1.876086,2.316111,-6.177016,-0.456399,0.797056,-3.757411,0.311594,1
4.902899,-1.298742,7.674872,-6.186307,3.856126,2.82675,-1.801891,2.562412,4.04848,-2.590512,-1.85162,-1.539724,0.269934,0.964037,5.894887,-0.764754,2.846037,0
0.438033,-1.146405,0.101862,-2.733623,0.308986,-4.048524,-2.945745,1.937494,-0.009471,2.471277,-3.478922,-2.799551,-0.862704,1.075821,3.002604,-2.283357,-1.2136,0
-1.762325,4.536982,0.295783,-0.425769,3.206198,-0.054376,-0.34594,-0.129299,-0.793539,2.981692,-2.331843,-1.281153,-2.804509,-2.926052,-2.204016,0.8351,3.342548,0
0.963633,1.901972,-2.647307,-0.721435,-2.845213,-4.06147,1.956299,1.542599,2.655079,-0.64953,-0.687102,-0.418667,0.782847,1.725279,0.511044,-2.915679,-2.539796,0
-4.170374,1.004839,-2.257948,-1.128036,-1.454095,-2.153953,3.275451,-0.986204,-0.62555,-1.771557,-0.343164,-0.851462,2.214058,-2.453843,-1.492685,2.425861,-0.234154,1
2.162236,-1.467089,1.067798,-2.555888,0.149477,-2.004165,2.482685,-0.16011,0.717992,-1.646064,-1.05063,-1.963498,-1.140376,0.363703,2.974924,-4.069518,-3.282383,0
2.728007,2.37309,3.343104,2.611764,-0.956462,-2.673339,-0.315389,2.230006,-2.687199,3.653701,0.956317,-1.66676,-0.676718,-0.447557,0.831733,-7.976857,-0.975182,1
-2.318135,-3.267975,1.970444,0.066791,2.707233,1.168583,0.645268,-2.438547,-0.692511,-1.657017,-2.507344,-5.955954,-4.555873,-2.69781,1.475775,-2.162196,-2.405039,0
2.103783,-0.973799,0.713255,-3.232592,3.268264,-0.489039,-0.373671,0.712017,-3.067952,-0.414575,-5.462583,0.579712,0.734277,-0.611259,1.189776,-1.836632,-3.457413,0
-0.635273,-2.123303,-3.680397,1.823576,-1.624083,-4.408446,-0.221918,2.235289,3.122372,1.58679,0.34278,4.473666,1.699183,-1.04535,0.156449,-0.066833,-1.808447,1
6.754106,0.919517,4.484377,2.749094,-4.729175,-2.548703,-0.138761,-2.147148,-1.98336,-2.313312,-0.770262,0.255673,3.69778,-1.708616,2.457812,1.248362,0.701826,1
4.494745,-5.084715,2.197136,1.203969,-4.392719,1.306636,-3.736367,3.696744,-3.388673,3.267559,2.53847,1.93731,4.311969,-2.123717,-3.404063,-2.905339,-2.838935,1
-0.529189,-0.415711,-0.675607,0.142676,-0.529035,1.077729,-4.857295,0.085913,0.095395,1.560704,4.214499,3.539331,0.828271,-0.597452,-1.608349,0.622485,0.260632,1
-1.179053,1.006579,4.223171,4.183116,-5.555418,-2.242687,-2.069029,1.73042,-5.437818,0.88312,-0.574563,-1.832064,0.516754,1.725731,3.685076,-2.434694,-0.308,1
0.871972,0.363746,3.898494,-2.095712,3.048937,1.206691,2.825114,-1.241134,-0.757689,-6.460755,-2.764422,0.076348,-2.298818,-3.100794,0.68517,0.422512,0.244192,0
2.001847,-3.491255,-2.339633,2.908266,-1.390544,-1.892746,-0.322413,4.091206,-0.120108,3.376622,0.586605,6.269789,3.016458,-3.734135,-1.787605,-2.818579,-0.891425,1
-1.508142,1.135365,1.775096,3.505078,-1.069705,-3.160378,-1.507355,0.782809,-2.447348,-0.857394,1.223209,2.010064,1.189009,0.787974,1.329318,0.301479,-1.685562,1
4.088048,0.909184,2.04298,0.239922,-1.418158,-5.424016,-0.50559,-1.566093,3.176086,-1.876375,-0.929777,4.213188,-0.865447,2.559687,4.152597,4.743693,-1.001594,1
-3.844654,2.531799,-0.528089,-3.101965,0.326946,-2.185087,-2.041621,-2.419489,3.499219,-2.194624,3.090317,1.658021,-1.544782,-0.222058,-0.310651,2.708239,-0.973596,1
0.451372,-3.393451,-0.217411,-1.809967,-0.948451,-1.148348,3.125797,-2.314766,2.902065,-1.314544,1.861786,-7.258103,-5.021824,-1.761485,2.893614,-4.277901,-2.873093,0
1.608729,-0.898533,1.472648,-0.144972,0.60123,-0.569999,-1.511711,-3.037751,-1.027497,1.095046,0.819799,2.737539,0.085835,-1.547716,-2.031096,0.738337,-2.310461,1
2.184739,1.633886,-0.633201,-1.771757,-2.815086,-5.390779,-0.139906,3.508155,3.834826,-0.874848,-3.103671,1.152819,2.676991,3.960287,1.985493,-2.227514,-1.038086,0
0.388946,1.932839,3.236599,1.487482,1.521431,-0.772474,-1.385649,-1.188484,1.357582,1.883881,-0.319756,4.31005,3.32413,0.717616,-0.213166,1.235597,-4.598048,1
10.785074,-2.627226,3.708908,5.23992,-0.361503,-1.800802,-0.870941,-2.503661,2.945098,-1.46554,-2.262931,1.772154,3.236942,-0.404327,1.818489,0.561438,-1.104115,1
4.572703,-0.532523,2.791636,-3.400358,-1.019775,-1.249559,1.299618,0.5096,0.399156,-3.374607,-1.821667,2.958332,0.822486,-2.153953,2.338717,-4.078628,-3.801837,0
-1.320074,1.831743,2.726013,-3.353156,3.347888,2.812245,3.083075,-3.948937,-0.251531,-4.918977,-1.58838,-1.839221,-3.047928,-3.411555,1.100267,-1.282926,-2.901033,0
2.147221,5.102176,-0.16816,0.320449,4.692673,-0.918207,-0.548685,3.502105,-1.208118,0.57152,-0.809636,2.577168,0.830806,-2.449514,-1.563848,3.169401,0.065046,0
3.540463,-2.477447,-1.775418,-1.66692,0.439761,-4.534463,-3.298514,1.906046,3.140164,1.748845,-1.475594,-1.287951,1.640534,1.949937,2.699406,-4.060239,-1.47522,0
0.787145,-1.656756,0.158272,-2.958463,1.809642,-2.649905,-3.384267,3.166559,2.818677,2.363286,-6.480419,-3.223763,1.352261,4.233779,1.843284,-3.879551,1.033038,0
2.876715,-1.397254,2.878137,2.063772,-2.33395,0.173248,-0.163145,0.23577,-0.094927,0.736253,-0.675106,-3.478137,1.749819,0.425058,-0.526848,-1.041802,0.408127,1
-0.701501,0.45147,4.962984,3.426402,-2.265976,-1.555876,-3.588786,0.500629,-6.617955,-1.254054,1.116853,0.206095,-1.23306,0.805405,-2.25324,-0.501031,-2.487945,1
-0.992602,0.53384,1.624432,-0.417509,1.967001,-0.135813,-2.064106,1.819601,-4.005413,2.423321,4.0328,3.766349,1.693659,-3.073312,-4.853742,-3.349733,-3.763277,1
1.378985,1.372531,-0.959916,-1.364798,-0.140892,-2.140045,-0.463905,2.942777,-1.674478,0.690785,-1.250187,-2.112125,-2.150084,-2.127822,0.680243,3.250635,-1.68015,0
2.388271,1.24888,-0.519947,0.140175,-0.931652,-1.794968,0.141867,2.577884,0.488165,-0.073084,-0.613712,-0.416232,0.112641,0.442709,0.193548,0.106977,-0.442722,0
1.879129,-1.917121,2.357607,0.237201,-3.778618,2.9147,-4.155947,0.730098,-1.193339,-1.334749,4.948153,-3.145797,7.152618,-1.476052,-4.78235,0.091016,0.340072,1
1.471887,-2.741545,-0.871636,0.851263,0.144431,0.37199,0.59047,0.385855,-0.698753,4.135308,-2.337879,-1.114961,-2.680763,-1.323291,-0.958581,-5.504661,1.03049,1
-1.342169,4.464689,1.57141,-1.043168,-3.620506,-3.338554,-7.268818,1.853306,-2.493946,-3.240298,7.640733,3.746347,-2.279309,0.592617,-3.067367,0.9457,-1.778199,1
4.748782,4.970862,-0.98188,-1.945516,1.642416,-0.041864,0.450222,3.031763,1.625246,-1.868604,-2.049136,3.228001,2.570185,-1.043462,-2.692132,-1.98513,-0.083304,0
