@relation art-17-weka.filters.unsupervised.attribute.NumericToNominal-R21

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.309123,2.710164,1.563966,-2.629344,1.004087,-2.7426,1.473465,-2.714085,-0.48899,-0.537738,3.407522,0.782303,0.05443,3.532738,0.191798,2.210526,-2.085813,1.420294,-2.454598,-0.285454,5
5.992876,0.321079,0.820123,1.975016,-2.306675,-2.491131,0.327149,2.450938,1.738937,-4.377618,3.339286,3.264111,-5.649283,-0.529709,2.237758,-1.546757,-1.093988,0.90065,1.789484,2.018827,5
0.351459,-4.106967,1.446104,-1.308141,1.284031,1.407326,3.938135,-2.420327,-1.72004,-3.47481,4.058105,-2.963429,-5.639938,-3.144287,-1.710502,-1.06724,-1.169587,-1.152449,4.2629,2.629302,7
-2.767777,2.91327,-1.812054,3.047702,-2.728864,1.590702,-1.764293,0.368862,4.588395,1.182914,-0.899871,-2.310365,-2.281068,-1.001481,0.84261,0.806081,-4.62853,-5.498585,-5.052806,-1.026411,4
1.612045,-2.269723,0.925071,-0.543401,0.939457,-3.054824,-2.434672,-0.804778,0.298256,-4.883798,0.126776,2.268906,0.915573,0.171656,3.550153,-1.608158,-3.600841,-2.137276,-0.246269,2.666438,8
0.364212,-4.75779,-2.216032,-3.04924,-4.603378,-1.624004,1.402795,1.983602,0.493371,-2.616997,0.355097,0.094741,1.877955,1.125266,5.577564,2.420445,-1.593583,-4.717707,-0.287888,-3.386975,9
-2.144209,2.422179,2.882474,-0.254033,-1.26574,1.732966,-0.108112,5.535674,0.726635,-0.246257,-4.078048,0.805781,2.993656,2.98819,4.212323,-2.164473,0.967025,-0.754288,1.312258,-3.63488,4
-2.84223,-0.004971,6.110524,3.271957,1.32984,3.681182,4.330476,1.066619,0.789636,-0.446425,-2.688068,-0.383884,4.032605,3.892393,-3.307721,2.764362,-1.056443,-3.116788,-2.958826,2.088475,9
-1.845609,4.223567,0.465606,2.736718,-0.63705,-0.387704,-1.613577,-4.540119,-3.986468,0.184487,-1.236134,-1.871917,-1.230266,-3.173855,2.935372,2.529317,-2.823053,2.381806,-1.571741,-4.35624,7
-1.140889,2.335336,1.046432,-1.114018,2.749217,1.97594,1.442179,-1.668636,1.014557,-2.104378,2.420842,-2.270357,0.013722,0.668527,-1.126937,-3.703421,-0.595119,-1.113971,2.363999,-2.869114,7
3.356332,2.762263,-3.095216,0.294559,0.038025,-3.221817,-0.596894,1.200343,0.214786,3.445362,-0.165814,0.200457,-2.960208,-0.555426,0.944016,4.033108,-3.203201,-2.240923,4.024457,2.773228,8
-0.347025,-0.851409,0.39856,-2.854646,-5.175911,0.366961,2.105473,0.953772,1.976677,1.811279,0.269778,-1.988534,-0.949489,2.001514,3.324868,0.595925,-1.731273,-2.343841,1.522431,-0.377656,9
-2.717028,0.154331,3.886647,0.455224,3.561464,1.842633,-0.807699,-0.523735,-1.591053,2.649135,3.012387,-6.086863,-2.369629,-0.356055,1.454769,-1.994884,3.208738,-5.551852,-2.428461,-1.081089,1
4.036562,0.289868,0.76026,6.590029,-1.3242,1.454049,2.645015,1.253658,-0.658269,-2.807569,-1.477628,3.755261,-1.128214,4.428842,2.58142,-1.267888,0.926742,1.973473,4.00297,0.888332,0
1.460776,2.713002,1.656012,2.530255,2.957209,3.168431,-2.03999,2.643936,2.563324,-1.24816,2.574919,-0.976989,-2.929472,0.970416,-1.816611,2.305165,0.582135,-1.43635,4.227602,-4.011322,5
-2.871055,0.665772,-3.773485,3.421291,-0.553042,-2.776744,-4.604631,-5.121936,0.617278,0.006988,-3.998955,-2.590462,-1.144525,-2.887413,0.358592,-1.50861,3.545732,6.554131,0.16344,5.019456,3
-2.43452,-0.326789,-0.695349,-4.584632,-0.306986,2.413427,-2.640653,-2.656297,3.004876,0.084463,2.190937,-2.952572,1.206208,6.448662,2.117154,1.377426,-1.455223,0.124574,-0.718098,2.20737,9
4.104662,-0.336388,0.754172,2.68273,-1.328066,2.089413,-1.543588,-2.771552,1.261944,-3.636231,-4.864305,3.353197,2.956263,-2.224206,-0.678897,-2.066819,0.052548,-2.516004,4.444378,1.671817,6
-4.328709,7.820096,2.231676,1.109291,6.925125,0.959076,3.410957,2.951076,-1.607216,-8.159028,2.186376,3.432259,2.717926,3.356438,-2.902779,-5.603973,2.405157,-2.755507,-1.654125,-3.753832,9
-2.022572,5.74146,1.274334,1.257391,0.272935,-3.614639,-1.60074,-2.600204,-0.14952,-2.907274,-0.961316,-3.256427,-2.199872,-1.289281,-0.283296,-2.919475,2.015131,0.395442,-2.520262,2.831069,0
1.135856,0.753947,-4.507665,1.313856,-0.96116,0.194033,-7.315666,-0.690339,-1.193553,-1.284168,-0.244579,-3.832891,-2.597642,-1.409154,-1.409222,-0.694615,-1.479308,1.530375,3.831555,2.322024,3
-4.007682,0.367169,-1.03314,-1.596422,-5.241416,1.788689,2.732523,0.602694,1.522046,-0.1358,0.179617,0.654095,0.737485,-1.741885,3.138071,2.704435,-1.929572,-0.493123,3.439909,-2.472409,4
-0.749297,6.304265,-0.106281,0.621441,1.949301,-0.120253,1.613177,1.488363,0.769503,-3.164862,-2.96898,0.06992,-0.125103,2.359704,2.579547,-1.577173,3.113729,1.304975,3.771429,1.282192,0
-3.631947,-0.470052,-2.319486,-1.261912,4.036214,-1.859017,-2.381677,-0.699879,-1.149773,1.53197,1.65359,1.099579,-3.81155,0.436654,-3.677625,6.261118,-1.885734,-0.278111,-1.766531,0.186492,5
1.0528,3.622587,-0.89804,1.26795,5.908033,0.631963,-0.677462,-0.61034,2.016882,-2.016395,3.008737,-1.577512,0.981941,0.433697,-2.323276,1.81212,1.045672,-3.119915,3.147414,0.617957,8
1.254104,-2.858647,0.13111,0.008696,-0.194945,-3.379927,1.634526,1.715937,0.810114,-1.504283,2.81829,-3.48478,1.804932,0.749806,3.045396,-3.335793,-1.56301,-0.080829,3.584583,-1.007576,7
1.605283,-1.772727,0.806525,0.431616,1.769374,0.34756,0.118455,0.856017,1.95793,-0.323687,1.046832,1.897266,-1.963114,1.22701,0.487226,-2.289247,2.055334,-1.103897,4.133961,-3.170843,3
-0.412651,3.948298,2.470368,4.769074,-1.638336,0.31185,-5.9505,3.199457,5.629024,-2.28547,-1.040788,-1.19695,-2.635294,-2.119061,-1.011108,-2.719157,0.682607,0.835622,4.201333,-0.099099,3
2.183135,2.758576,4.380532,2.348942,-1.197121,-0.611274,1.784618,3.577426,2.98665,-0.808672,8.718563,-0.697003,-4.239156,8.277651,0.415516,0.808622,0.188642,-0.187018,3.970805,-2.83284,5
-4.093696,-5.817323,0.658881,0.106831,1.406902,-0.380539,0.033841,0.479798,2.290034,-1.757456,-0.834053,-0.501238,-2.613303,1.478288,0.657292,1.010456,-0.962099,0.046106,-2.359053,-0.272425,7
-0.720301,7.40332,-2.387642,-2.698884,2.764884,-2.721608,4.125579,-1.538375,1.64443,-1.890382,-2.874228,0.369004,-1.133854,1.670677,-7.267996,3.765087,0.715341,-0.043064,0.961228,-3.286819,8
1.970145,-3.100966,1.911644,-1.395859,-7.786194,-2.733764,0.632214,0.700341,-0.016164,-0.188162,2.888624,-4.897004,0.821367,4.434424,3.757496,2.839095,1.141778,-1.346325,6.792922,-2.048974,9
-1.221235,-0.498927,1.108011,-3.008929,3.06741,2.031512,1.197674,0.852723,-2.368166,0.323701,-1.748007,-2.547425,2.134665,1.967374,0.497568,-1.067734,-1.028995,-2.997202,-1.551428,0.295765,4
-1.302576,-1.841927,0.776159,-2.679585,5.193789,-5.671694,-1.008017,3.051787,0.915723,1.627934,1.644181,-0.36745,0.850744,0.87091,3.482479,-3.099763,1.38447,0.579634,1.842945,-1.284945,7
-2.750841,4.649551,1.231703,-4.662095,0.547678,-5.026125,4.777192,-2.310022,-0.688834,-0.465292,2.597874,0.299898,1.43116,-3.032482,-0.18129,-0.305174,-1.810506,-0.831831,0.309844,3.747805,2
-3.23621,4.192489,0.173689,-1.28728,1.112178,1.382672,3.520394,-0.666847,2.18116,2.971157,2.36721,-2.819171,1.048648,-3.080101,-1.993907,-2.34053,1.480349,0.043346,-0.499411,0.60311,1
-0.291863,1.713676,-0.401059,2.886154,-2.829104,-0.317933,-1.696517,2.040934,4.541583,2.802772,3.906424,-1.810363,-1.667707,-0.537368,-2.390687,-1.41404,-0.857606,1.467057,3.172658,-2.800307,5
2.742682,-2.63177,1.207013,3.778442,-1.318726,-9.619062,3.266995,1.832443,-4.330006,0.790182,-8.878499,-3.096442,-4.522692,2.568013,4.775128,5.344031,3.707268,-1.028161,-0.089198,1.753835,1
4.048526,-3.108905,0.610788,-1.627763,-0.53782,-4.713869,-3.204054,-3.300678,-2.810865,1.651549,0.147021,0.099698,-2.553086,2.077513,2.192943,2.304343,0.398008,0.481015,6.464739,4.738123,8
5.083108,-5.147653,1.40331,-4.51294,4.914174,-1.184079,-6.809056,-0.458717,0.069681,-3.651818,0.989185,2.248779,0.905642,-2.784581,0.810189,-1.793297,-1.602598,-4.434515,-0.558149,3.004539,3
2.302017,-3.732107,-1.263155,-5.686466,1.137992,1.111109,-4.449201,0.258356,1.888045,-1.96951,0.085894,-3.426832,0.270104,-4.286843,0.686513,2.937201,-1.761886,0.502,-1.695465,4.172517,3
-0.919604,4.323517,-0.476136,-2.210969,5.71675,6.636339,-2.60851,-2.244982,0.020855,-1.175742,-1.202053,-2.116051,2.510543,-0.514383,-4.84032,7.120082,0.449659,0.079484,-0.269897,-7.474509,5
-4.795731,5.326813,-2.539913,-4.574462,1.597099,-3.472366,0.421158,-1.705417,6.533137,-4.625222,-8.315619,-0.922953,-3.089997,-2.897445,-6.717777,1.468953,3.383473,1.555633,-2.71282,-2.037899,8
1.926308,-0.522116,-2.795224,1.382603,-1.854117,-1.560543,-3.84647,-6.724551,-3.04998,0.222895,-3.509639,5.473241,-3.264424,4.321369,1.212979,1.202726,1.724158,-3.203466,-0.22755,1.498821,0
-5.780876,0.36609,6.237613,0.080434,-4.531822,-4.261942,-7.750107,-0.200452,0.428597,1.735158,-1.17562,0.908544,-3.100082,-1.438288,2.761704,3.818936,-0.6519,-0.294672,-3.401515,4.536454,6
-1.299694,4.242655,2.08797,2.543603,-0.269798,-1.438824,-2.767634,-1.830852,-3.670552,-2.825876,0.932555,-2.728814,1.674902,-0.857889,1.631115,1.078738,2.839152,3.902691,0.099193,5.518952,0
-0.308935,-1.495501,-2.987233,5.178641,1.705027,0.456982,-0.04021,-1.998236,-0.840878,-0.204914,-0.664134,3.834711,0.270179,0.799062,2.053759,-2.939419,0.63862,-0.66736,0.032626,-3.592859,0
3.500259,-0.17753,0.461469,-0.73917,-0.717958,2.756318,-4.361493,4.917465,-1.399949,2.434199,-3.166535,-0.473971,-2.55163,3.820209,-0.744765,3.448767,1.161865,-4.529597,0.310809,1.014135,2
-4.481026,2.853636,1.61369,2.733967,7.759571,-1.207913,-3.564198,-2.592711,-0.297681,0.885753,-0.264966,-0.160001,-0.76791,-0.653896,1.608842,-0.9729,0.815831,0.939934,-1.599005,-3.522034,7
-0.126353,1.90673,5.713672,-0.878769,-4.801445,-1.278917,1.594965,1.014162,2.721219,-0.976666,4.054479,-0.902097,-0.836561,-1.019255,2.898514,-1.728021,1.526771,0.589272,1.267932,-1.079773,5
-1.372391,0.960102,2.260141,-0.846624,-0.004918,-0.396911,-1.64707,-1.820043,-6.39608,0.47659,1.34189,1.205638,-2.929782,-1.461241,2.215692,-1.218335,-2.587509,-2.422613,-1.089225,-1.857309,7
4.465318,-3.578199,0.738822,-0.838074,6.103788,1.504359,-2.221133,-4.277883,1.433155,1.098178,5.171416,-0.474899,1.329482,-1.868265,2.866766,0.202914,1.352161,-1.555068,-1.532303,5.077307,0
-3.568156,0.561538,1.920161,-2.207743,-6.601758,-6.549375,-3.809709,-4.578959,0.614323,-0.472185,1.881633,-2.68481,-0.71122,0.559735,1.921618,-1.48588,0.489515,0.926281,-0.999234,6.130771,6
-4.788161,-0.195857,-0.377136,-2.276692,-1.638714,1.436658,-0.355663,-3.436255,-1.837395,-1.521545,-3.484156,2.29383,-1.43992,1.553803,-3.568376,0.788956,1.705324,6.136709,1.554363,5.051371,8
0.812735,2.325424,4.692258,-0.541393,0.767161,2.742554,-0.628471,2.293483,-6.100117,3.654927,0.969997,-3.994412,2.266334,1.712074,2.067862,-4.940616,1.947168,-2.058573,-3.06117,-3.502593,4
-0.155855,-1.281264,-1.432364,0.394977,-3.084715,-1.00157,2.46521,0.84212,-1.497913,-2.376192,5.537067,-0.599257,-4.850376,-0.10573,3.326593,1.124985,-1.985899,-1.507415,4.548326,-3.460352,9
-2.782836,-2.570334,1.762226,3.546885,-0.173907,-2.172599,-4.890408,-0.055224,-2.763741,2.330926,-3.030063,0.378223,0.794477,-1.7757,4.460124,1.826339,-0.39737,1.852608,-1.328123,1.880381,7
-1.411363,-1.3933,1.326416,1.995747,-0.31098,-0.961244,-3.288662,-1.083165,-2.444433,-1.23476,-1.040188,-2.401261,1.813708,-0.327228,-0.636067,1.592013,-1.881578,-0.163057,0.450836,3.481839,6
-1.335896,-2.057401,-2.417014,1.764345,-0.752901,1.122017,1.583588,-1.187207,-2.618642,-0.076625,3.20866,-3.702566,3.479085,0.039807,-1.914099,-0.070006,0.254555,4.522187,-3.893382,0.204187,6
2.486203,5.68507,0.410973,-2.138143,-1.281955,2.696536,2.703898,-3.501945,-0.445856,-1.201582,8.634825,0.109602,-6.926494,3.927463,0.070381,3.196977,-0.485878,2.392449,3.849565,-3.732502,5
0.9605,0.938045,-1.041709,2.813431,-1.654979,-2.673053,6.406156,0.294987,-3.639866,3.174666,6.375897,4.026394,1.122468,-2.909235,-2.680187,-4.035429,-0.19256,1.555829,4.722919,-3.974811,2
-3.782261,0.37911,2.759859,4.71874,-0.850657,0.385551,1.838728,-3.575866,-0.78976,3.355462,1.511955,-1.104718,0.735945,-3.411681,4.183445,1.158912,0.049535,-1.238071,2.431415,-1.930155,7
-0.356117,-0.06987,-0.720234,1.931973,3.087377,1.115121,0.060423,0.717904,1.633323,1.830939,-2.863412,3.024224,1.180218,5.55478,2.480968,0.397597,0.309095,3.446026,-1.332337,-2.287212,4
0.204926,-2.754238,-0.157157,0.955109,4.441909,1.268078,0.175767,1.176545,0.429595,-5.94721,-3.57843,0.494728,-1.403444,4.06386,-0.18612,1.176316,0.716029,-4.862719,-1.211945,-1.387999,8
-0.006701,-1.813008,4.276382,-2.00849,-3.547179,-2.242042,-1.552187,5.280444,2.570176,-1.317469,0.840111,-1.440311,0.243288,1.217887,-0.825974,0.668902,0.739974,0.689105,2.799648,-0.868245,5
4.834954,-0.800156,1.570821,1.259622,10.416508,0.27637,-2.448821,-4.98414,3.358175,-2.982255,-2.277213,0.322987,1.999586,-3.860645,1.957883,-7.130121,6.010969,-2.432937,-0.304978,-1.33493,0
6.46885,-2.389979,-0.563183,3.580207,0.034847,1.20775,1.782123,3.123172,-3.031026,4.668693,3.341718,3.85269,-1.561531,2.625613,2.63872,-1.978092,-3.922875,1.808691,1.806244,0.752117,0
2.203079,1.288092,-0.925586,-1.68756,5.732083,-0.114826,4.460432,-5.691401,-0.260787,-3.701655,4.794309,-2.887462,-4.894262,-4.104817,-0.970376,1.759217,0.169542,0.871556,4.586237,1.058099,7
10.007649,1.994691,0.488844,1.708301,-2.836801,-1.957425,-0.849614,-0.643143,3.448887,1.322231,-3.869437,0.885016,-4.019551,1.834258,-4.33228,-2.293997,0.186519,-3.149774,3.56517,-3.197301,8
-2.59748,-0.340991,0.381421,-1.677746,1.717073,-2.781759,-1.890109,-0.204964,-1.42286,-2.456786,-5.308788,1.620965,-8.144152,0.398268,0.913623,1.934671,-0.736002,-1.152817,-0.407775,3.369406,8
-3.316843,6.554232,1.838438,-1.737525,1.767649,0.273674,-4.618447,1.781113,-1.066633,-4.387913,-1.334181,-1.391429,-6.799475,0.968513,2.562043,0.955853,1.181184,-4.08406,-10.11558,2.001266,2
-0.284171,5.372835,1.722377,5.004833,-3.63352,-4.325498,1.985509,3.114145,-2.370962,-4.132881,-1.171154,2.73052,-1.882224,1.938529,1.111416,-0.5292,2.216779,2.397766,1.844685,2.480731,0
-1.069231,1.439879,-2.934111,-0.349797,0.541031,-0.835089,-2.855952,0.814567,-0.766755,0.815075,-3.6975,-5.856839,-3.671187,-1.446783,-0.371047,-2.88661,-2.765187,3.934982,-0.756257,1.639509,3
1.755788,4.462609,1.619229,2.25026,-1.479205,-0.142815,1.255078,2.41749,-0.57255,-1.854083,2.797261,-3.181252,-5.578252,-0.225189,2.841187,2.647543,-0.87388,-3.785444,-2.21251,-2.280399,2
-0.53119,0.547512,2.258838,2.805011,0.646153,3.519552,3.877001,-0.022912,1.280272,-2.232496,0.699597,-1.999842,2.90559,5.404057,1.257647,0.328893,-1.067718,1.130177,2.447312,-0.364719,9
0.861056,-2.344825,-2.136832,3.000153,6.576597,3.723104,-1.12607,-1.877204,1.250803,-2.8959,3.566877,-0.115501,-0.325756,-3.181606,-3.107787,-1.474308,-0.573776,6.146489,-0.984417,6.301722,2
4.034159,3.800112,-1.201675,-1.104243,4.051889,-1.149482,-2.390426,-4.257528,-0.184722,0.600894,2.87242,3.175319,-3.16923,1.832821,-2.527042,0.559251,-1.345243,0.84211,-1.930063,1.225846,5
2.68807,4.243892,0.429469,-1.745156,-2.300161,-1.823115,0.020978,-1.340506,3.210007,-4.923022,4.487675,2.970574,-3.784755,1.693182,1.534185,2.106131,-3.575122,0.270058,1.73033,-4.366642,5
-2.944819,1.528684,0.329393,-3.092326,3.98841,-0.217699,-0.629475,-0.759485,-0.470464,-5.569688,0.917588,3.210418,3.590817,0.627629,0.164234,3.334826,-1.882882,3.495885,-2.114093,1.390289,8
-0.370344,3.566581,-4.417462,3.397315,1.208842,-1.705734,1.645126,3.194157,3.884366,-0.524651,-1.675782,2.402256,-0.574893,5.232118,-4.70559,-3.046275,1.409519,-3.867037,-2.338611,-2.662278,8
1.56987,0.647864,0.989405,-0.247311,-2.514373,5.077262,-1.815622,1.252757,-0.755051,-1.801971,-2.435316,2.8244,-0.211258,0.233552,-3.61926,-0.193207,1.10847,-1.845302,-0.291601,-2.15617,6
-7.37135,0.760374,-1.351568,-4.597387,7.624274,2.110761,0.341333,-1.025498,2.155782,4.333508,1.796638,0.068534,2.034961,-2.152793,-3.540012,-0.58638,-0.157508,-1.699415,4.371204,-1.847915,1
-0.128011,-3.390627,5.328581,3.75141,-4.656807,0.100623,1.483531,5.996592,-0.874047,-4.636474,2.062787,-0.738277,-0.677609,-0.25987,1.779295,-1.306375,-3.53875,-1.140881,0.411972,-3.304248,9
2.18507,-1.857863,2.310687,4.373327,2.17019,-1.92482,-1.845025,1.589959,0.063915,-0.163074,-2.069373,1.194987,-0.269952,0.118895,-2.514919,-0.907087,3.086009,-2.734092,4.01509,1.359471,8
2.015946,-1.715403,2.822503,-3.767474,0.527636,0.482073,-0.738027,2.216691,-4.002541,4.367594,-0.293901,-0.679975,-1.988933,1.729117,-2.448369,2.741379,-2.164375,1.771883,-0.464259,4.104018,2
-2.117031,5.750583,-3.41103,0.495007,0.036839,-4.443756,0.006318,-1.966118,-5.459581,1.056531,-6.084685,-0.36602,1.981411,-2.434091,0.305966,2.610026,3.502477,0.405141,-1.71673,2.078026,6
0.894935,-0.65066,1.233196,-2.578469,0.862863,-2.191027,2.921655,-0.212957,1.344223,1.110971,0.780596,-0.404995,-1.879219,1.162255,1.27167,0.441228,-1.239735,-0.893661,-0.462022,-1.791686,4
-5.016363,1.899765,-0.710841,3.768406,-2.378488,-0.521205,-5.274972,0.060561,2.240846,3.611494,-2.667477,-0.02438,-4.545089,-2.645042,-0.040769,-2.510794,0.881179,2.166285,6.566804,1.459707,3
2.191112,-0.048535,-0.76896,1.983319,-0.308018,2.358557,-2.174651,7.312062,-1.676324,-0.452776,-0.955819,-1.53519,-4.39599,4.523978,-2.47307,-0.428644,0.902748,-0.449509,-1.650585,-0.700343,2
-2.611532,2.895771,-3.365999,-2.971742,-3.202818,1.102938,0.328094,0.22839,1.802643,5.197342,3.988302,1.844855,-3.038251,-5.085178,-3.369821,-4.185344,-0.386229,3.021081,-3.787355,-1.105363,1
3.20534,3.528419,-4.387576,0.682476,1.214514,-2.671058,0.393231,-1.712648,1.646482,0.818461,-2.422591,-0.135056,-1.970065,0.705259,-1.013896,-1.919482,0.920194,-1.888177,3.521977,0.109945,8
-3.850977,7.078984,-0.590986,0.841597,5.330893,-5.845931,-2.187058,4.63464,-2.581496,-1.090777,-7.650654,-2.441554,-0.052946,-1.627866,2.197993,3.737629,2.292455,0.749852,2.397256,-0.659458,6
-2.405547,0.529323,-0.690712,-1.500167,-3.923688,-1.781639,0.905301,-0.822505,-0.094,2.057225,-0.760223,-4.532291,1.271784,1.610599,-1.289658,1.929261,-0.634468,1.589013,-4.337275,-0.675585,6
-1.127301,2.37341,7.504946,0.191177,-1.996392,-2.644483,2.429815,3.724351,0.796584,0.190718,-0.449201,-3.71867,1.503599,0.759729,4.07452,3.494469,0.018407,-1.615507,4.196904,-2.545659,5
0.314484,-0.597289,1.746789,0.941817,-1.374563,3.787101,-3.187784,0.316752,4.9278,4.760237,0.346288,1.586938,2.144369,1.394225,1.25129,2.340232,2.316447,0.944639,-2.130615,0.353161,4
-5.325216,-0.038327,4.441849,0.041626,1.072075,0.591174,-2.754061,2.702787,1.88149,-4.279437,0.026457,-0.095222,2.566825,3.112853,-0.18528,-1.49312,-2.696234,0.936327,-0.880042,-0.813489,9
-8.474296,5.256692,-1.131473,0.186375,1.959319,1.232703,1.428218,-2.675892,1.597588,-7.062311,0.817987,3.941687,1.754273,3.258028,-8.499042,-3.779517,4.532285,1.215473,0.54417,-1.407773,8
2.181384,-1.574412,0.465901,-4.541627,1.700649,2.280701,-0.807581,-3.831957,1.043496,0.465805,3.567274,3.258149,-1.508427,4.161535,-5.95748,0.893697,-1.454947,-0.65169,-3.825191,6.461717,5
-0.112601,0.168845,-1.248518,-5.912209,5.198946,0.514185,1.457342,3.693578,3.16142,-0.054772,-6.461709,-2.157607,0.257599,-4.559232,1.577458,2.922993,-2.95592,2.534617,-1.661329,1.167829,3
-2.202633,3.653967,2.457723,-3.973978,1.702072,0.301351,1.572411,-4.204673,0.993976,2.052294,1.4881,-1.490779,-0.899901,0.693667,-0.592703,-1.738359,-3.150332,-1.277323,-3.15812,2.382276,1
3.623567,-3.194857,-0.372943,3.65984,0.40938,1.571663,2.846593,1.192423,-2.9311,2.20428,-0.602911,4.133684,-4.213199,3.021274,1.144442,-0.903506,-1.632602,0.580504,0.415418,-1.390394,0
3.907326,1.531037,4.400554,1.917481,0.61116,-2.088231,-2.115675,3.258453,-1.956655,0.765757,2.00223,0.523819,-1.076383,-0.237671,3.942465,0.151001,1.076424,1.245858,3.035934,1.548496,0
-4.437451,3.163868,-1.110586,-1.861632,1.760431,0.979181,2.024807,-0.127755,2.9273,5.393336,-1.983382,2.468018,2.945994,-1.132831,0.145795,-3.95572,2.15787,-1.043611,1.028436,0.929299,1
-2.324575,-3.948727,4.772415,3.025079,-0.466977,-3.096994,-4.524446,1.231542,-0.890445,1.581869,1.237805,0.10286,0.751792,2.558891,0.925004,-2.985268,0.038574,-4.99557,-1.782566,-0.883775,7
0.294289,-5.97742,0.099911,-1.12492,-2.165101,1.164791,-0.56291,-3.553499,-5.893625,0.361284,0.217728,-2.61449,-1.119003,-0.398696,1.478171,-1.443066,-3.390367,-1.116848,-1.756961,10.483116,6
-1.514547,0.68903,-2.028184,1.965373,1.048938,-1.027505,-6.832275,-2.479298,-3.777341,-2.770764,5.022313,-5.202471,1.737715,-1.164813,-1.339027,3.776927,-1.207124,1.197421,-1.237767,7.802913,0
-3.676349,-0.487562,5.048713,1.275973,-2.638628,3.649657,6.622964,5.401981,3.725592,-3.121447,-2.799666,-2.41817,4.514497,4.286017,0.965053,-4.538398,-3.524828,-1.574027,-0.264712,-2.268371,9
2.371477,-4.893346,-1.393394,2.559486,0.150278,1.308169,2.596366,-3.328214,1.572621,-5.593108,-2.060764,1.499948,0.963742,-0.573325,-0.984102,-1.024638,3.810401,-2.356214,1.181483,1.636529,0
1.874195,1.20525,-3.899269,-1.880982,1.519028,0.311763,-2.506545,-1.713403,1.065357,-6.002733,1.138582,1.997636,3.263559,-2.61654,-0.331323,5.164336,3.359588,1.52445,-4.406854,1.335967,2
-0.325734,-2.140177,-1.270636,-1.637845,1.527943,-0.544999,-3.941843,-1.634128,-1.498913,0.194292,0.82554,4.741074,2.57658,0.457145,-0.456162,2.47311,-0.621458,5.732717,-1.016191,4.007118,8
4.227015,-3.018045,-1.164294,0.062422,3.514353,-2.00629,-1.400054,-2.457301,-1.741335,-2.423019,0.547283,0.277986,1.071423,0.562146,-0.773306,1.237211,-1.102047,1.142906,1.633448,0.615286,3
-2.375848,2.919781,-2.627592,4.665867,1.487686,-1.418604,-4.105357,-1.654226,-1.024085,2.670471,-3.025354,0.096519,-6.208144,0.402447,-2.680146,-1.494158,2.636472,4.52959,5.928772,2.545781,3
2.318189,1.60271,1.582595,-1.024291,1.727083,3.629315,-3.612791,0.732823,3.420033,-0.863898,-0.153154,-1.789166,-0.065731,0.389747,-0.629346,0.237672,5.819081,-1.221494,-1.511166,0.941499,2
2.953349,1.112403,-0.286426,-2.199592,-1.122482,0.201221,-0.632411,2.212358,-4.004822,-0.669907,-0.966051,-0.399143,1.920413,-1.661253,-2.137724,1.0549,0.279153,3.497571,-0.894585,-0.921435,2
-3.914892,0.829179,2.105113,0.593905,-0.136842,0.113222,1.92048,-7.203917,1.676621,-0.641679,1.921304,0.832849,1.395491,-2.888872,-0.470321,-0.241809,-0.395704,3.383615,-1.780249,2.341245,7
4.712803,2.097727,-3.405135,-0.12519,-0.17182,0.503333,0.506226,1.070745,-1.986689,-3.107044,2.14701,-0.925985,-0.935019,-2.19112,-0.892461,0.213675,2.718831,0.316137,-0.338598,-2.478641,2
